,m1,m2,m3,m4,m5,m6,m7,p-p-t
168,0.0022225383620061235,3.3482876156084634e-06,4.382283952248697e-09,2.9204179704998503e-09,1.0363904979543284e-17,5.34154948025095e-12,1.3200159157748109e-18,papel
169,0.0022243532829831166,3.3625176040132682e-06,4.3681395585695254e-09,2.9346386265600003e-09,1.0419872444030451e-17,5.379435919843657e-12,1.350574658137767e-18,papel
170,0.0021661875007257447,3.036303892426641e-06,6.541248962638718e-09,4.297008640502306e-09,2.2487158350337492e-17,7.482778404789934e-12,3.6494042529636424e-18,papel
171,0.0022789554912838335,3.581655745292992e-06,4.399125928765489e-09,2.977804522100297e-09,1.0673125066417259e-17,5.633864570943904e-12,1.4979849689468064e-18,papel
172,0.002186858998640386,3.3185753208944318e-06,5.901834506555755e-09,4.922922250493788e-09,2.652721758997828e-17,8.901808947841996e-12,6.646568561025374e-19,papel
173,0.002190815764480001,3.2425608128579358e-06,5.997037342692724e-09,5.076131866044545e-09,2.789276770155473e-17,9.095324731030387e-12,2.5277727855189803e-18,papel
174,0.0021757089533777107,3.303417487554822e-06,6.148788840788658e-09,5.095869573975958e-09,2.851994934334738e-17,9.191062832400933e-12,5.247336933017241e-19,papel
175,0.0022595267489232194,3.5117726435668293e-06,4.414651868214099e-09,2.9845814267806536e-09,1.0738297278195552e-17,5.590089805403663e-12,1.4339369875347714e-18,papel
176,0.002164658645637335,3.20412287307596e-06,6.1732683746344135e-09,4.989174622452313e-09,2.7649489886479535e-17,8.877968961966167e-12,1.4707149688123284e-18,papel
177,0.002143235786935545,3.181614286157239e-06,5.868452528034202e-09,4.871532660340697e-09,2.6042854122934743e-17,8.626286566172672e-12,4.730941141675009e-19,papel
178,0.0021551070855243383,3.237987650772442e-06,6.0986952025787225e-09,5.048562392351709e-09,2.801064384844711e-17,9.015845079640826e-12,4.119599533345619e-19,papel
179,0.0021606012344562164,3.2751892612293984e-06,6.0388352181774246e-09,5.040937481318868e-09,2.781059676305129e-17,9.059777759300063e-12,3.4413988640890772e-19,papel
180,0.0021759042424848215,3.3275357441959835e-06,6.16729388768837e-09,5.119007021787962e-09,2.875964648927273e-17,9.271424742444515e-12,4.017345824417247e-19,papel
181,0.0021398781065088777,2.904614046904516e-06,6.441121985265857e-09,4.2414200097238386e-09,2.1883382731321904e-17,7.225901552126581e-12,3.5476326400808465e-18,papel
182,0.00216343413864636,3.2983382809772026e-06,6.360040308497956e-09,5.263634048797186e-09,3.0453394621701185e-17,9.497295304456984e-12,3.117527809246784e-19,papel
183,0.0023374467987178457,4.0379478877628265e-06,8.334338075422554e-09,7.119833567873285e-09,5.484220596658348e-17,1.4280211835977225e-11,5.931980182435535e-19,papel
184,0.0024141349516934264,4.323173725402758e-06,9.79828879787618e-09,8.398988575085819e-09,7.618367837314917e-17,1.745027285815144e-11,1.1977343471956585e-18,papel
185,0.0024737513456360377,4.589431385421157e-06,1.0871587405766698e-08,9.448599318267078e-09,9.575542737409325e-17,2.023074265044141e-11,1.2022956775481043e-18,papel
186,0.0025840919079995446,5.1029787959230825e-06,1.2577772963479464e-08,1.1204434734770322e-08,1.3300633960072898e-16,2.528129120094223e-11,1.0854209701913463e-18,papel
187,0.00223304558558665,3.4134460500584937e-06,4.264018332270369e-09,2.9266087236393356e-09,1.025448700018456e-17,5.405410095241737e-12,1.315136228652424e-18,papel
188,0.0027659291623680906,6.046942595431996e-06,1.3130589459223713e-08,1.2034492061782974e-08,1.5127635954671493e-16,2.953227751156116e-11,1.1566403211145315e-18,papel
189,0.0027105233760290376,5.741193766551925e-06,1.3156509143308056e-08,1.1919085664583754e-08,1.4925466369902673e-16,2.8530230521429194e-11,8.375294978669038e-19,papel
190,0.002657365669618816,5.433326904263641e-06,1.3374831111876467e-08,1.1807353434137699e-08,1.483735321522433e-16,2.7512899818700483e-11,1.2958509968948341e-18,papel
191,0.002606232049869312,5.203892452256294e-06,1.2391531005005209e-08,1.0871581505219869e-08,1.2617390442357887e-16,2.4796326452036478e-11,1.5324698325385634e-18,papel
192,0.0021486753874749003,2.937320288449813e-06,6.503967727360972e-09,4.310886014312084e-09,2.2534394916883618e-17,7.385937835465424e-12,3.639967272744579e-18,papel
193,0.0024405177483753965,4.459239884272623e-06,9.41158465198768e-09,8.076561665914641e-09,7.041031046894823e-17,1.7035964479092913e-11,8.925015942492049e-19,papel
194,0.0023243851165404947,3.9640025008718085e-06,7.822777594634467e-09,6.581172057682245e-09,4.7217506410120046e-17,1.3069815412541266e-11,5.759959675614444e-19,papel
195,0.002317355405261906,3.93804964269764e-06,7.279795408353261e-09,6.156837031265126e-09,4.1215897693520713e-17,1.218261582145237e-11,4.9493855348171335e-19,papel
196,0.0023083301554609726,3.895189140146266e-06,7.088092696637991e-09,5.9494101435095555e-09,3.8631326004838406e-17,1.1705083277034464e-11,4.970373803245474e-19,papel
197,0.002265986948531925,3.7051930682163677e-06,7.137839923568881e-09,5.936906475774019e-09,3.864472512136391e-17,1.1378792233803037e-11,4.799461616180466e-19,papel
198,0.0022101500560679625,3.4700550408373687e-06,6.430873859481776e-09,5.33433529338906e-09,3.124070307241894e-17,9.874911828433297e-12,3.9471622492414413e-19,papel
199,0.002247542962569156,3.4729123172677746e-06,4.23351320957011e-09,2.8997695131293002e-09,1.0076467330138345e-17,5.4015439760751715e-12,1.3005164790356576e-18,papel
200,0.002158409712664897,3.2359248855748704e-06,6.023521169115932e-09,4.9778638500526215e-09,2.7253467841066623e-17,8.888003031967054e-12,4.822111144779412e-19,papel
201,0.0021473135522931557,3.2135196587670516e-06,6.036596954096629e-09,5.018750834014742e-09,2.7621053873425526e-17,8.9344352712015e-12,4.161976598068026e-19,papel
202,0.002142241218044452,3.1931194529746243e-06,5.871869164188775e-09,4.892199301340731e-09,2.6217830376296815e-17,8.676632306500133e-12,3.883864916912037e-19,papel
203,0.0021448887756030954,2.939886011056219e-06,6.342922295321468e-09,4.176572583943783e-09,2.121949734139295e-17,7.158815191746125e-12,3.441993772263698e-18,papel
204,0.002146023660631893,3.2066798240933848e-06,5.928493733365504e-09,4.9448546317750155e-09,2.677036657213531e-17,8.790942236197363e-12,3.986886001709932e-19,papel
205,0.0021567466755796918,3.2332782456178345e-06,6.133689033581624e-09,5.060948201960854e-09,2.819295230286501e-17,9.033352420177875e-12,4.995276443521355e-19,papel
206,0.0021523311767225003,3.2293031878900503e-06,6.299599359824638e-09,5.2133850923691625e-09,2.9874237565784886e-17,9.299718118361778e-12,4.0213841035873786e-19,papel
207,0.0021685327073069933,3.276310120674476e-06,6.196552381016433e-09,5.126794299858349e-09,2.889176400549639e-17,9.213252085380361e-12,5.181950910957301e-19,papel
208,0.002176688384246047,3.314555911434994e-06,6.293842651575268e-09,5.168847440770081e-09,2.947792299557772e-17,9.338907332289277e-12,4.545731871976141e-19,papel
209,0.00223573370665352,3.5791863003765805e-06,6.68355384578226e-09,5.579206517141488e-09,3.406675567130914e-17,1.0500985670972443e-11,4.1101107226806637e-19,papel
210,0.002310175375303367,3.9056749114385546e-06,7.86346095494897e-09,6.612503885513643e-09,4.7678997518672406e-17,1.3036114157661544e-11,5.477961410653226e-19,papel
211,0.002207230068501415,3.2529040971413395e-06,4.835021171806921e-09,3.2331370234569824e-09,1.2678360365921742e-17,5.82977851428351e-12,1.6328500892337113e-18,papel
212,0.0024183371691710327,4.389497051183393e-06,9.152586136530129e-09,7.823370197132222e-09,6.619719306792984e-17,1.6368089572859483e-11,6.836604514010011e-19,papel
213,0.002514377448524051,4.791859254074533e-06,1.0593286872263813e-08,9.21127914019853e-09,9.09815601490446e-17,2.015598356921163e-11,1.2639057016152778e-18,papel
214,0.0021204059055591707,2.8452057760815257e-06,6.282499606772934e-09,4.126247891735114e-09,2.0735449991789134e-17,6.9585006305246115e-12,3.3773729016307164e-18,papel
215,0.0024215024325973463,4.392577994226226e-06,9.308181286844463e-09,8.012015394998597e-09,6.918575983503982e-17,1.6774343912807403e-11,7.907502159252785e-19,papel
216,0.002310380662093008,3.9080715575099375e-06,8.048921186181112e-09,6.757253080239401e-09,4.983054176998011e-17,1.3327975978654928e-11,5.709521525165831e-19,papel
217,0.0023009952765700374,3.872209167278637e-06,8.04492701673729e-09,6.759394110415531e-09,4.9841879158113825e-17,1.3273775942937442e-11,5.690145374373915e-19,papel
218,0.002349332707589773,4.08073231696178e-06,8.441190473472672e-09,7.187563484271196e-09,5.598156304025207e-17,1.4496575637621395e-11,6.510850702777606e-19,papel
219,0.0024861768912186706,4.673776045010487e-06,1.0295336358980223e-08,8.913538299642231e-09,8.538177857093628e-17,1.9255567360955508e-11,1.008198223309027e-18,papel
220,0.0025449815377813195,4.889019980098867e-06,1.1046480022177267e-08,9.76013777477721e-09,1.0132033850388271e-16,2.1568768519983782e-11,2.1663352150992365e-18,papel
221,0.0024895040706349445,4.71217440879234e-06,1.0533205315432861e-08,9.225080019601908e-09,9.093342314830276e-17,2.000645429333387e-11,6.745155707687287e-19,papel
222,0.002379075690366772,4.223630082586015e-06,8.632588406425282e-09,7.438375085136081e-09,5.960300827418598e-17,1.5259620116503088e-11,5.640861295208031e-19,papel
223,0.0021715350368270293,3.0713796701714485e-06,5.686282740680372e-09,3.721522135990501e-09,1.6928250538517674e-17,6.520533733344148e-12,2.5528595680043555e-18,papel
224,0.0022101425518414068,3.5165740409609794e-06,6.8433698859327e-09,5.752264406180237e-09,3.6089478253439953e-17,1.0741549224896995e-11,2.75613764827318e-19,papel
225,0.0021698520211148064,3.0290169444268163e-06,6.194038238018213e-09,4.062569955928327e-09,2.0109788020606945e-17,7.0685113666156486e-12,3.303074287604892e-18,piedra
226,0.0021575888061523417,2.9885470767327635e-06,6.4204908245491505e-09,4.257057078822442e-09,2.1952078064603884e-17,7.3535539384117e-12,3.665865447354386e-18,piedra
227,0.0022750275196565407,3.6039856117711e-06,7.161831416980993e-09,5.428390628640532e-09,3.369888139889016e-17,1.0289434359832868e-11,3.1617885951693473e-18,piedra
228,0.0022824639640062422,3.4854006995424117e-06,7.406741461449795e-09,5.07091451381703e-09,3.058781408671256e-17,9.466042281413745e-12,5.493912686149051e-18,piedra
229,0.0022807899084507565,3.46783175941407e-06,7.494847026891914e-09,5.078908051745243e-09,3.0851079874003674e-17,9.457161834980383e-12,5.488689498198929e-18,piedra
230,0.0022888611219934896,3.5019525268421892e-06,7.664431809742333e-09,5.18080886887041e-09,3.212429472535201e-17,9.694220038642893e-12,5.8156881648110454e-18,piedra
231,0.0023002150925925924,3.5460039666557706e-06,7.799712622732298e-09,5.3110963274364515e-09,3.363506564227526e-17,1.000092302680256e-11,6.098267765664474e-18,piedra
232,0.002278802173748321,3.4350463567251108e-06,7.606870772527525e-09,5.118406792914676e-09,3.140481689465771e-17,9.485329251652062e-12,5.810471796798162e-18,piedra
233,0.0023138546779054264,3.572726622983553e-06,7.845004294215015e-09,5.338722571932591e-09,3.398738600876889e-17,1.0090642704728132e-11,6.2117002484727346e-18,piedra
234,0.0023160948126686493,3.6044411048056475e-06,7.710673833242532e-09,5.2332879231971425e-09,3.270841845214442e-17,9.935371086234041e-12,5.94109580495037e-18,piedra
235,0.0022691481379234105,3.691561291876421e-06,6.6618890246561106e-09,5.5866802420361115e-09,3.407876976046794e-17,1.0656674199961129e-11,4.933862055742799e-19,piedra
236,0.0022819412564463334,3.7439924411767928e-06,6.688204049156694e-09,5.584444137900819e-09,3.4125576987224734e-17,1.0718139660283928e-11,4.895362069563178e-19,piedra
237,0.0022279679020344185,3.250321149922968e-06,6.473249322032177e-09,4.26390445024294e-09,2.2063464417640906e-17,7.676414440688584e-12,3.875537992030433e-18,piedra
238,0.0022811282069632828,3.7491258411287133e-06,6.749875890044781e-09,5.698297381009321e-09,3.533619291328878e-17,1.0944708484982566e-11,5.132250198191101e-19,piedra
239,0.0022786809404641358,3.6992969566822552e-06,6.7622608497727834e-09,5.580270627833313e-09,3.4271742446805686e-17,1.0657937604868655e-11,7.080548646603134e-19,piedra
240,0.0022687532889963478,3.6615472743234567e-06,6.556926086271456e-09,5.489040515813421e-09,3.292278645535991e-17,1.0423044671268034e-11,7.0025191143124235e-19,piedra
241,0.0022930266798248723,3.652475304630344e-06,7.282696406000063e-09,5.481174337632029e-09,3.445835400109543e-17,1.0452412746540485e-11,3.4468860932855835e-18,piedra
242,0.002305255824916325,3.5563817160661085e-06,7.830923478518068e-09,5.310841442528886e-09,3.370365417101434e-17,1.0015371319935612e-11,6.089099448723738e-18,piedra
243,0.0023028591129976446,3.6732618612519843e-06,7.497921836893563e-09,5.613892785868319e-09,3.623866122081805e-17,1.0731713985025931e-11,3.6522377078369556e-18,piedra
244,0.002250002939814814,3.46301876616862e-06,7.164015431079993e-09,5.323366562117446e-09,3.2708701196466104e-17,9.887064242665865e-12,3.2965042347280527e-18,piedra
245,0.0022981546208470584,3.5434437916298647e-06,7.626795048860348e-09,5.170662908448466e-09,3.196611952723372e-17,9.733212442383437e-12,5.7015236309436065e-18,piedra
246,0.0023104470372944607,3.5833397855405725e-06,7.7477606424458e-09,5.275563164549669e-09,3.3218280757229076e-17,9.985881230131577e-12,5.841894625909688e-18,piedra
247,0.0023067280120301114,3.5450995756325803e-06,7.748906535148837e-09,5.240904935024059e-09,3.2864152712781884e-17,9.867421058636365e-12,5.951554093148206e-18,piedra
248,0.002291667604626396,3.510743050895124e-06,6.9486732206536965e-09,4.559134738396293e-09,2.525066685671482e-17,8.531749902099301e-12,4.570973903857951e-18,piedra
249,0.002349758651578539,3.7694037120805187e-06,7.757459426450197e-09,5.289792419320517e-09,3.3356006413770814e-17,1.027000861324253e-11,5.968589090041312e-18,piedra
250,0.0023160326479575877,3.62117979453668e-06,7.741053897023257e-09,5.273587908626968e-09,3.3186172426056877e-17,1.0035110164615423e-11,5.830860437153801e-18,piedra
251,0.002306638724670791,3.557883936036583e-06,7.774918690523317e-09,5.234479582687911e-09,3.288519607587704e-17,9.873387066000668e-12,5.80262693072098e-18,piedra
252,0.002326104637371155,3.6157022357507314e-06,7.846492547712363e-09,5.281198650639926e-09,3.3397965385913104e-17,1.0042162048142271e-11,6.352190656350631e-18,piedra
253,0.0023371278871530377,3.7069187154946006e-06,7.860735549950746e-09,5.3352862494859665e-09,3.401840594999774e-17,1.0272215261126262e-11,6.0465871052744254e-18,piedra
254,0.002287050533614023,3.7721571877229014e-06,6.573648380602371e-09,5.5371415452248136e-09,3.340303576075064e-17,1.0663257093775724e-11,4.847918122581827e-19,piedra
255,0.002303396641491911,3.8068157033784886e-06,6.792158499422236e-09,5.632726650135303e-09,3.483358916670421e-17,1.0899978208825519e-11,6.839293433098373e-19,piedra
256,0.002285387941440226,3.7509528128158555e-06,6.6430731061461145e-09,5.541777936588704e-09,3.36196869062195e-17,1.0640377113599253e-11,5.796025359810035e-19,piedra
257,0.002306975461956446,3.686930281615592e-06,7.195797504217418e-09,5.344921295157292e-09,3.297168870292399e-17,1.0239708484223701e-11,3.4099612964410307e-18,piedra
258,0.00233806908781635,3.695338157742522e-06,7.761428178861385e-09,5.261280099446181e-09,3.3089699521323976e-17,1.0113781476052932e-11,5.952270759296713e-18,piedra
259,0.0023783051925663993,3.8896840187901585e-06,7.160763869327228e-09,4.659722964655118e-09,2.6431008548202415e-17,9.179791410616437e-12,5.089585490767956e-18,piedra
260,0.0023495095429863855,3.7130218066805846e-06,7.896213005298127e-09,5.362003458817101e-09,3.425364119535759e-17,1.0331925165196847e-11,6.6328786634942515e-18,piedra
261,0.002378747218556913,3.876494693577971e-06,7.796053750429168e-09,5.346577673539478e-09,3.390318950383306e-17,1.0526583869798993e-11,6.488207846321847e-18,piedra
262,0.002440918729645196,4.1026321273831525e-06,8.285972762060524e-09,5.6882649562873604e-09,3.823809289681373e-17,1.1518193392153945e-11,7.930591827635463e-18,piedra
263,0.0024604145616321134,4.2508798422360255e-06,8.250309000020946e-09,5.694106452236172e-09,3.828311256168787e-17,1.1736011220443209e-11,7.587379289164645e-18,piedra
264,0.002469526345031646,4.296716301976905e-06,8.128764208431097e-09,5.608387105386773e-09,3.713046831674541e-17,1.1622698865222517e-11,7.435930505573532e-18,piedra
265,0.002554852577834732,4.660021045852797e-06,8.62269716106718e-09,5.953692303492148e-09,4.176411957211441e-17,1.285040727597143e-11,8.68727657413032e-18,piedra
266,0.002826228145794127,5.846283012455036e-06,9.610432748440094e-09,6.3011196363589965e-09,4.734871743270925e-17,1.5215593043745158e-11,1.2745206096919629e-17,piedra
267,0.0031508584262126783,7.310493219959266e-06,1.4508375198091076e-08,8.553235328863542e-09,9.019947570357705e-17,2.3084429239522554e-11,3.069967085510204e-17,piedra
268,0.003374956303299879,8.597780062107362e-06,1.2266687079685205e-08,6.930000107827869e-09,5.938713179785198e-17,2.024417300588139e-11,2.3572786434779538e-17,piedra
269,0.0032199345032587557,7.863456273962549e-06,7.097548400556823e-09,3.768763304177834e-09,1.8168785436660403e-17,1.0560377404045884e-11,7.058783755823294e-18,piedra
270,0.002416869222028215,3.989903148184278e-06,7.861306083544668e-09,5.0397009752094986e-09,3.107052017026307e-17,1.0054496269057393e-11,6.393747225319931e-18,piedra
271,0.002990291662489803,6.677371707872771e-06,6.895428063733266e-09,3.887828108831455e-09,1.9263614083549965e-17,1.0045450120440816e-11,5.841683472334167e-18,piedra
272,0.0028013478840196756,5.799682989689567e-06,6.6810501994972825e-09,4.049072168769904e-09,2.0392019318945976e-17,9.74734632690179e-12,5.261519373904976e-18,piedra
273,0.002582872658332917,4.926907472884403e-06,5.54669311476926e-09,3.858640521706723e-09,1.7540471084885572e-17,8.564278348778838e-12,3.3164559934371086e-18,piedra
274,0.0024116793681064536,4.327217562460123e-06,4.812470794055307e-09,4.00048127247466e-09,1.7549480855116043e-17,8.254964144830612e-12,3.5360879387752145e-19,piedra
275,0.0023718002387378115,4.116632194373616e-06,4.524076179654589e-09,3.7202580973701595e-09,1.5256058584304107e-17,7.472884534703287e-12,4.420239152111525e-19,piedra
276,0.002392445807919891,4.127496672047673e-06,5.5954744421205576e-09,4.2340268633386434e-09,2.0511786164766465e-17,8.578866412267555e-12,1.995437132918236e-18,piedra
277,0.002352540203536104,3.9298928445440265e-06,6.26190360876876e-09,4.632966981599284e-09,2.4844515608144552e-17,9.161082418098384e-12,2.336107080818875e-18,piedra
278,0.0023602463176562896,3.856831038685659e-06,6.599295335776067e-09,4.462982381574611e-09,2.388600169791784e-17,8.764044147295474e-12,4.012583609184955e-18,piedra
279,0.002384461056674775,3.958746156142669e-06,6.753660933624188e-09,4.576226216472647e-09,2.5083540833086345e-17,9.104105060022914e-12,4.248594118896477e-18,piedra
280,0.0023462166537427517,3.7773820393147335e-06,6.443244884362979e-09,4.302051410187323e-09,2.2327055901355395e-17,8.35757601575563e-12,3.810404647231886e-18,piedra
281,0.0024548686274435813,4.185678850548543e-06,7.58583412399842e-09,4.85462941117927e-09,2.8879152796606646e-17,9.920421429959175e-12,5.822227581550616e-18,piedra
282,0.0024446240314911515,4.2406189005369885e-06,6.8875337480983974e-09,4.691950955100864e-09,2.6254985827663424e-17,9.660704417759624e-12,4.70027051200097e-18,piedra
283,0.002568138462191172,4.747117761647256e-06,6.5121354510326994e-09,4.2790295865034996e-09,2.2074898407624216e-17,9.321499688641598e-12,4.787587322519671e-18,piedra
284,0.0027632370962948996,5.437742329721305e-06,7.144819478608103e-09,4.069284537107087e-09,2.1149566097791396e-17,9.478877977276939e-12,5.8428993363097684e-18,piedra
285,0.002964413963759497,6.35247479392311e-06,7.148714532244577e-09,3.6765550652183825e-09,1.784355915757009e-17,9.256298192617042e-12,6.0721807383564705e-18,piedra
286,0.0031939433478066865,7.571293010916015e-06,7.401567760280249e-09,3.5657407131839e-09,1.683617311819026e-17,9.810354158809275e-12,7.218410367186904e-18,piedra
287,0.003476384280629382,9.089535015123466e-06,8.541261679302883e-09,3.601373771933047e-09,1.7251442230042057e-17,1.080660829609638e-11,1.0067036705674341e-17,piedra
288,0.0034564259534096064,9.045033789988957e-06,1.110900967020004e-08,5.7068784280815265e-09,4.096634077409193e-17,1.704040954908537e-11,1.9660281572188513e-17,piedra
289,0.0031634900623620688,7.457473415085383e-06,1.0236361334678984e-08,5.689914736146522e-09,4.1027127370025475e-17,1.553048726161984e-11,1.4227881974144934e-17,piedra
290,0.003120517205310109,7.218459679839634e-06,9.276025879171064e-09,5.057430928393005e-09,3.25180469523188e-17,1.3578900739782294e-11,1.1937141664385726e-17,piedra
291,0.0034387949953321026,8.952658318845185e-06,1.0213574846100716e-08,5.112259560549968e-09,3.363575510471492e-17,1.5244260397654446e-11,1.5273206751814576e-17,piedra
292,0.002432380894579752,4.0677014929513086e-06,7.888833815824035e-09,5.130318164201926e-09,3.195961411325513e-17,1.0337587451735947e-11,6.6195730769486835e-18,piedra
293,0.0037672056202746862,1.0953322037201622e-05,1.0630613434848772e-08,5.088613217764449e-09,3.195280627680031e-17,1.656708501945523e-11,1.948731212798328e-17,piedra
294,0.004121473209042793,1.3331015416228051e-05,4.907889604605421e-09,1.3714583269993659e-09,1.5837335303626647e-18,4.446624964441911e-12,3.1862279157543687e-18,piedra
295,0.00570751819898521,2.5178691853672305e-05,7.001572890170611e-09,2.155402856940897e-08,1.521582229904099e-16,9.904419582577455e-11,-2.1669803458826513e-16,piedra
296,0.005077620084181733,2.0355087747973724e-05,1.453042064905689e-08,2.2339247700521594e-08,3.490581553123943e-16,9.755250489738511e-11,-2.0036658347123318e-16,piedra
297,0.004989798109206677,2.0104807358724704e-05,8.958291332812602e-09,1.2578551933375956e-08,1.1368155279496727e-16,5.3858059801174325e-11,-7.003641711054421e-17,piedra
298,0.005153198700642871,2.1704135347401622e-05,9.813501080384814e-09,1.2621892279737871e-08,1.2325191677581588e-16,5.5545176611929165e-11,-6.73955405798733e-17,piedra
299,0.004450303331954173,1.628902752907154e-05,2.6550339549265584e-09,3.086750268821038e-09,7.01302033885461e-18,1.1255556732378281e-11,-5.376224988491198e-18,piedra
300,0.0033633658899138085,9.118694894570986e-06,3.4846304948817573e-11,2.4859199214408186e-11,-1.996083286508108e-22,-4.8269574349968365e-14,7.03905013899235e-22,piedra
301,0.002776272062368907,6.263836737104526e-06,1.9749690347576735e-10,3.713303387416471e-10,9.832331666981735e-20,9.146827957323283e-13,2.1086272820581024e-20,piedra
302,0.0025092724153963413,4.955857235800292e-06,8.387289147343357e-10,9.50659295772653e-10,8.477602595046049e-19,2.106703052206723e-12,4.3657214483228906e-20,piedra
303,0.002386943280203568,3.8910192177076785e-06,7.641788014715197e-09,4.926849190139192e-09,2.9626560933478883e-17,9.706720378175505e-12,6.014611126631873e-18,piedra
304,0.002606872382812432,5.413112540053569e-06,1.8537754976746642e-09,1.8858209286029484e-09,3.524959314441164e-18,4.37113234586365e-12,8.463152514914715e-20,piedra
305,0.0027437565870246775,6.116590123420857e-06,2.397112932093921e-09,2.4518528492967435e-09,5.942258894805928e-18,6.0296925531000364e-12,1.4779127293230913e-19,piedra
306,0.0031149076532083625,8.196700853706046e-06,2.8051442996909358e-09,3.0096974758511346e-09,8.741005736395614e-18,8.525241859011325e-12,2.656457605688086e-19,piedra
307,0.003558272877921588,1.0178574107947815e-05,1.914367002615154e-09,8.521102618891162e-10,7.7470846680476315e-19,2.6428864872019353e-12,7.643726083839566e-19,piedra
308,0.004148201097393689,1.3778450055011117e-05,6.578707083375253e-10,9.72188637221174e-10,-7.426262813814575e-20,3.1898220066054453e-12,-7.739375358944649e-19,piedra
309,0.003521053161782358,9.733896439428932e-06,4.1981814514963636e-10,1.9143349817101685e-10,-1.1268508088773205e-20,5.508532993245385e-13,-5.308693077450838e-20,piedra
310,0.003100418645731932,7.4527950992016575e-06,2.9936913944007107e-10,3.4547478592673046e-12,-8.112256638662383e-23,7.126135266054372e-15,7.591531125324534e-23,piedra
311,0.0029659725490198316,6.821755691533058e-06,3.6805851270201034e-10,9.889386493495394e-11,1.0170784515250705e-20,2.5770188357819145e-13,1.589133675399554e-20,piedra
312,0.002840981173904006,6.195923191705237e-06,5.266183111801216e-10,2.273808431678385e-10,6.272714653292581e-20,5.651666731302618e-13,4.750009515657489e-20,piedra
313,0.00277025733166269,5.875423259082477e-06,6.478699198587805e-10,3.16073370606468e-10,1.2354029187466497e-19,7.641169695169304e-13,7.207807039937319e-20,piedra
314,0.0023513781281005136,3.7362149771838687e-06,7.82154542432303e-09,5.043827129965868e-09,3.112142179598559e-17,9.734998632000731e-12,5.923342795446486e-18,piedra
315,0.0027093063618351017,5.565404946509377e-06,1.3784921680197007e-09,8.27263261077796e-10,8.351145197763615e-19,1.946733740622892e-12,2.8812591523826945e-19,piedra
316,0.0026759612533133865,5.397768413381782e-06,2.3493793466297177e-09,1.5299358113876264e-09,2.8101991771341845e-18,3.5483822489123354e-12,7.184738091188424e-19,piedra
317,0.00242012558797,4.422027018250072e-06,3.3513605083949887e-09,2.8575896809733356e-09,8.84129703103171e-18,5.9213698346194745e-12,1.843583068007442e-19,piedra
318,0.0023546683342511357,3.9997314540240405e-06,4.191032056076746e-09,3.371743322034062e-09,1.266810760854322e-17,6.655042774213103e-12,4.128492440853891e-19,piedra
319,0.002362237665365664,4.0210916909408965e-06,4.770972721826291e-09,3.811627430308926e-09,1.624317907094216e-17,7.567187494354419e-12,6.020381307640522e-19,piedra
320,0.0023592388557423386,3.981376857024516e-06,4.957168849439823e-09,3.923601097622352e-09,1.7285887921817685e-17,7.752225544760936e-12,7.894388780458296e-19,piedra
321,0.002371431983937212,4.06271746071561e-06,4.996250523913786e-09,3.994014788407992e-09,1.7826629108865868e-17,7.981926834119999e-12,7.335538380697715e-19,piedra
322,0.0023419874725789562,3.8860832872473675e-06,4.9955362591320995e-09,3.877944638883098e-09,1.7049991703500304e-17,7.577498289772332e-12,7.930558323411893e-19,piedra
323,0.0023303245745289816,3.8502465828750975e-06,4.97090557437878e-09,3.913763663399256e-09,1.724685250462964e-17,7.598828957242305e-12,7.403813426236115e-19,piedra
324,0.0022980209494271537,3.7171507806966477e-06,5.101514308320413e-09,4.028189106164206e-09,1.8243896835538465e-17,7.69100870688734e-12,7.8015764907268215e-19,piedra
325,0.0022667334359433135,3.390513790405728e-06,7.387664919812764e-09,4.81200602676678e-09,2.823395370002237e-17,8.846812438722968e-12,5.099661438453498e-18,piedra
326,0.0022769662716745805,3.695017905611795e-06,5.670928026943355e-09,4.644539028377135e-09,2.382956144518989e-17,8.824770589261269e-12,5.716855358885936e-19,piedra
327,0.002269143772020588,3.6754199409639573e-06,5.666698299535745e-09,4.616373696011538e-09,2.3605602702238196e-17,8.750296095771358e-12,5.101331258741136e-19,piedra
328,0.0022855792273171627,3.6069579250727674e-06,6.286596651232349e-09,4.631954243219084e-09,2.485383162344796e-17,8.766154549912578e-12,2.653317610990041e-18,piedra
329,0.002282815802081857,3.5519055468241066e-06,6.4442487880792136e-09,4.576680559408876e-09,2.4709668383459475e-17,8.597367543059325e-12,2.6829887806692688e-18,piedra
330,0.002278992205191597,3.7000459719234655e-06,5.430512915723652e-09,4.437350750635803e-09,2.177588270227172e-17,8.429110254799188e-12,5.334923351549931e-19,piedra
331,0.0022870190942360347,3.7768264308011216e-06,5.417940747561886e-09,4.451763926189526e-09,2.1859674104206884e-17,8.555478990557593e-12,3.970584556353812e-19,piedra
332,0.0023241616438947794,3.940077855574319e-06,5.274356897477198e-09,4.357930449049066e-09,2.0889237156048163e-17,8.547385160771315e-12,4.0749798169142563e-19,piedra
333,0.00246677194762949,4.487857808127106e-06,5.997284927586765e-09,4.614148584018709e-09,2.414011530118199e-17,9.745728248350781e-12,2.53172227566304e-18,piedra
334,0.002497275794119459,4.479555768936004e-06,6.315582075611474e-09,4.294479849792248e-09,2.1946569624205892e-17,9.088227268709021e-12,4.306936133336003e-18,piedra
